,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
174491,174491,174537,148755278523144_1230140660384595,"I used to participate every year, but the last 2 years my health deteriorated to the point of not able to run but enjoy my job at KENNER Pharmacy by fast walking to serve our patiens faster. I hope I can particape and finish the race again no matter how long it will take me this year. I love this event! Hope to see a lot of my co-workers, volunteers, patients, friends and family there.  Tina Kirby your friendly Pharmacy Technician Ì†ΩÌ∏Ä",0,1230140660384595_1236767773055217,1.02975e+15,2016-06-02T19:30:00+0000,148755278523144
174492,174492,174538,148755278523144_1230123603719634,Brie Kirkpatrick,0,1230123603719634_1232113330187328,1.01543e+16,2016-05-27T17:51:00+0000,148755278523144
174493,174493,174539,148755278523144_1230124817052846,Great idea! Such a great idea to release butterflies!!,0,1230124817052846_1231249630273698,1.021e+16,2016-05-26T00:30:00+0000,148755278523144
174494,174494,174540,148755278523144_1230882633643731,Hw can I join the U.S army,0,1230882633643731_1231435883588406,2.45773e+14,2016-05-25T18:14:36+0000,148755278523144
174495,174495,174541,148755278523144_1230882633643731,Krista Glasser,1,1230882633643731_1230902780308383,1.38765e+15,2016-05-25T18:14:36+0000,148755278523144
174496,174496,174542,148755278523144_1230122333719761,Let's do this,0,1230122333719761_1230912153640779,1.02087e+16,2016-05-25T17:20:00+0000,148755278523144
174497,174497,174543,148755278523144_1230122333719761,Mike Blanco Aria Mae Gerbus Jeff McDonald,1,1230122333719761_1230902916975036,1.38765e+15,2016-05-25T17:20:00+0000,148755278523144
174498,174498,174544,148755278523144_1230439243688070,"Jennifer Conley, Stellan would love to see this!",0,1230439243688070_1230440613687933,1.02085e+16,2016-05-24T22:50:28+0000,148755278523144
174499,174499,174545,148755278523144_1230439243688070,Keyana Anderson,0,1230439243688070_1230449953686999,1.34819e+15,2016-05-24T22:50:28+0000,148755278523144
174500,174500,174546,148755278523144_1230439243688070,William Mikel Robinson,0,1230439243688070_1230514470347214,1.02068e+16,2016-05-24T22:50:28+0000,148755278523144
174501,174501,174547,148755278523144_1230439243688070,Lane Faul,0,1230439243688070_1230446063687388,9.99993e+14,2016-05-24T22:50:28+0000,148755278523144
174502,174502,174548,148755278523144_1230119247053403,Jacob Sturgill can we go?,0,1230119247053403_1234130453318949,1.2058e+15,2016-05-24T11:26:34+0000,148755278523144
