,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
148,190556161005811_409259445802147,Congratulations!,2012-09-02T06:32:59+0000,409259445802147_1095350,10204291255271943,0
149,190556161005811_409005405827551,Mr. Red Racer says hi.,2012-08-30T03:26:55+0000,409005405827551_1089641,190556161005811,0
150,190556161005811_408171665910925,That's Ethan (LTC Greenhaw's son) riding up there with him.,2012-08-27T22:52:41+0000,408171665910925_1085344,10204081819780307,0
151,190556161005811_408171665910925,yee-haw!  Our Commander is locked and loaded.  We better watch out at work!,2012-08-28T01:29:19+0000,408171665910925_1085554,1487906937890867,0
152,190556161005811_408171665910925,I never had such a Savy Commander!,2012-08-28T02:04:58+0000,408171665910925_1085601,10152377342479113,1
153,190556161005811_408171665910925,A little Ha and Gee!  Thanks Dan for coordinating this and to Tammy for Rodeo 101!  We had a great time at the Rodeo and the State Fair!,2012-08-28T17:00:01+0000,408171665910925_1086799,766714320134298,0
154,190556161005811_405921719469253,Pueblo Chemical Depot residents out grazing in the morning.,2012-08-30T03:31:11+0000,405921719469253_1089648,190556161005811,0
155,190556161005811_405920802802678,i wanna go!,2012-09-09T02:51:10+0000,405920802802678_1107727,10101318236889566,0
156,190556161005811_187824111348143,"Way to go, Mitch!",2012-07-20T01:32:45+0000,187824111348143_488464,10204279327214916,0
157,190556161005811_391621720899253,Civilian Welfare Committee is selling commemorative coins for $5.00.  Contact us if you are interested.,2012-07-13T00:11:14+0000,391621720899253_988309,10202656073016920,1
158,190556161005811_391258554268903,Pueblo Chemical Depot Fire Chief Wes Huntley (far right) musters with other firefighters working the Waldo Canyon Fire.,2012-07-11T19:59:02+0000,391258554268903_985916,190556161005811,2
159,190556161005811_377810275613731,Did you all remember to post the Flag outside your home this morning?,2012-06-14T16:24:20+0000,377810275613731_938609,190556161005811,0
160,190556161005811_377226662338759,Congratulations!,2012-06-13T13:50:08+0000,377226662338759_936723,10203994927067402,0
161,190556161005811_377226662338759,"Depot employee, Mitchelene Big Man displays her Society of American Indian Government Employees, Civilian Meritorious Award recieved June 7th 2012. See posted article.",2012-06-13T13:57:42+0000,377226662338759_936734,190556161005811,1
162,190556161005811_377226662338759,Congratulations to the one of the finest individuals I have been blessed to work with here at PCD!,2012-06-13T14:10:00+0000,377226662338759_936744,1187198561310672,0
163,190556161005811_377226662338759,Well deserved and well done!!,2012-06-13T20:09:28+0000,377226662338759_937262,929930717067027,0
164,190556161005811_377226662338759,OUTstanding...and well-deserved!,2012-06-14T01:05:38+0000,377226662338759_937621,10204279327214916,0
165,190556161005811_377226662338759,We are so proud of you Mitch and so happy you work here!,2012-06-14T16:25:20+0000,377226662338759_938612,190556161005811,0
166,190556161005811_376934509034641,"My Mom and Aunt used to take my brother, me and my cousins to play at the PArDner Park.  We had some great times and great picnics out there!",2012-06-12T22:38:25+0000,376934509034641_935796,10203253973930398,1
